keyword,tweet,username,creation date
Climate change,"I watched part of the debate last night, and even though I don't like Trudeau, he did have a zinger against May.

""A slogan is not a plan Ms. May.""

@ElizabethMay 

At this rate global warming will be caused by that sick burn.

#cdnpoli #leaderdebate2019",BiznessW/A_plan,2019-10-08 12:22:45
Climate change,Its funny and alarming how Nigerian don't consider climate change a real thing🤔,Maryam,2019-10-08 12:22:43
Climate change,"@vayerism Well, the same goes for the Netherlands. We've been building dams and dikes since the beginning of the 20th century to protect ourselves from floodings. 
We nonetheless suffered a huge flooding in the 1950s. 

None of which has ever been ascribed to global warming.",Ewon,2019-10-08 12:22:43
Climate change,Can you really pay off your carbon footprint? | Climate Change Explained https://t.co/IyCZkLzlSg,Phil Ritz,2019-10-08 12:22:42
Global warming,"@Conservatives Loving the way that the protests for Climate change is happening in central London the United kingdom of England which is great Britain when all England united n all 7 UK united to be UK of GB in 92n7, anyway the news stress they are trying to close WM. Comical using them in",alison mccafferty,2019-10-08 12:22:41
Climate change,"Jaron Lanier's BUMMER in motion with the #schoolstrike4climate

How to prevent the 'win' for climate change deteriorating into a 'loss' in the same way Lanier details it did with the Black Lives Matter movement

Wonder if the Russian bots are involved yet

https://t.co/xrciU8adee",William Jenkins,2019-10-08 12:22:38
Climate change,"@FreemarketSara @SkyNews Unlike climate change, your tweet is completely free from facts or evidence.",MartinC,2019-10-08 12:22:37
Climate change,Chemistry Expert: Carbon Dioxide can't cause Global Warming | PSI Intl https://t.co/mL87bRCcdp,Gregory Brinkley,2019-10-08 12:22:37
Climate change,"@Tony__Heller Fascinating. The climate change emperor, of course, is entirely naked. But for so many people, the irrational drive for conformity can literally make them see what isn't there.",DeltaV,2019-10-08 12:22:33
Climate change,@nancy_sailstad @parscale @NataliaDarrigo I would talk to mine but he is at some climate change shindig in Europe. They all seem to have expanded their job descriptions and feel the need to “factfind” in destination locations.,Dan Ditzler,2019-10-08 12:22:32
Global warming,@JasonClauson @el_tweeto1 @rachaelvenables @LBC Dont know but acc to this we're all going to fail: https://t.co/BDg8uxoN26,oggle cockle,2019-10-08 12:22:23
Climate change,"@dieselmotion @AliCamps I don't believe all that about them protesting climate change, it's just another lefty mob causing trouble...gave it away yesterday when I saw John Mcdonnell was supporting it publicly. Next it will be @BhamCityCouncil labour cllrs and city mps supporting them.",sea cider,2019-10-08 12:22:19
Climate change,"They lure you with cool facts about meat produced in space, but still know how to end with an important take home message about climate change #TUSciJo19

https://t.co/vjD4LuILTp",Lee-wen,2019-10-08 12:22:18
Climate change,There's a 'little green revolution' underway in Montréal-Nord | CBC News https://t.co/hlpygi35US,Emilie Morneau,2019-10-08 12:22:17
Global warming,"@acoyne They're up there debating whether to increase your replacement with people who don't give a fuck about the environment, while also increasing your tax burden to pay for climate change. These people are fucking idiots and none of them deserve your ear, let alone a fucking vote.",AFKINGLEAF,2019-10-08 12:22:16
Climate change,"Is this a climate change event or an LBGTQ event? I can't tell.., https://t.co/mromLm0hoD",Eric Dean,2019-10-08 12:22:16
Climate change,Why Millennials everywhere are killing climate change denial - Inverse https://t.co/pao9BcFrel,AFGE SF,2019-10-08 12:22:13
Climate change,“Our #bet is #PayingOff”: #why #philanthropists are #raising #money for #ClimateActivists https://t.co/KN4CyRo2q2 via @voxdotcom #News #ClimateChange #Protest #Emergency #Fund #GlobalClimateChange #Climate #Activists #Activism,"Adam, Diabetic Cyborg",2019-10-08 12:22:12
Climate change,“Die-in” held in #Chicago over #ClimateEmergency!?! ARE YOU EFFING KIDDING ME!?! Y’all have HUNDREDS being killed every month in your city and you’re protesting NO ONE dying from climate change in your town?? #PutThatInYourPipe @PatUnleashed @KeithMalinak,"He,Him,His Point of White Priviledge",2019-10-08 12:22:07
Climate change,“Our bet is paying off”: why philanthropists are raising money for climate activists https://t.co/I4qo3qrouJ AMERISLAMUNDERWAY https://t.co/B0h9mnWwvt,jim@njslea,2019-10-08 12:22:05
Climate change,"By eating meat we share the responsibility of climate change, the destruction of our forests, and the poisoning of our air and water. The simple act of becoming a vegetarian will make a difference in the health of our planet.",veganunlimited,2019-10-08 12:22:05
Climate change,Colorado senator who said climate is changing for the better invited to discuss climate policy at CU Boulder https://t.co/hysXe8LcTl,Boulder News,2019-10-08 12:22:04
Climate change,“Our bet is paying off”: why philanthropists are raising money for climate activists https://t.co/gPH0eJRjHJ https://t.co/yJ1tsuPoVd,Obsessed With News,2019-10-08 12:22:03
Climate change,"Less than 50 percent of those surveyed in #SaudiArabia said they believe more could be done to curb climate change — on an individual and governmental level, in recent @YouGov survey. https://t.co/GZ1tWWB6Gp",StepFeed,2019-10-08 12:22:00
Climate change,"@thedsggroup McDonald's farms are highly efficient, local products mixed with cost effective global supply chains for non local products. Good waste management and energy production using recycled waste too. Processed products reduce waste. 

Climate change protestors should eat McDonald's",Jack Anon,2019-10-08 12:21:53
Climate change,@RobertCandelori He may be a musical genius but he is not necessarily an expert on children and global warming. Is someone who is the most brilliant mathematician going to be an expert on brain surgery – this person is bright in one field or even two but not in everything.,Allan,2019-10-08 12:21:44
Climate change,"like i support u in wanting to tackle climate change but don’t try n exploit ur childhood, which climate change hasn’t taken away from u, n show something that’s actually being destroyed instead like idk, THE POLAR ICE CAPS????",soph,2019-10-08 12:21:40
Climate change,"@WeightliftingW I would argue communists would want more climate change as it’s the detrimental effects of capitalism which force the public to take control via socialism. 
Pfff, pound land communists we got here mate.",Ahmet Boğa,2019-10-08 12:21:39
Climate change,@Deadwing51 @CapnSwiss Not all publicly is good publicity. I see a lot of people that have been turned off to Climate Change activism because of their actions.,Tom 🎃🎃🎃,2019-10-08 12:21:38
Global warming,@Paul__Fritz I'm pretty sure there has never been a flood in Ontario in our history. Hurricane Hazel was all about climate change!,Highlytooned,2019-10-08 12:21:37
Climate change,"How, how did we end up with this as PM? Of the climate change protestors today - 'Uncooperative crusties' and said they should abondon their 'help smelling bivouacs' #StopBrexitSaveBritain #stopbrexit #Johnson #ExtinctionRebellion",🌱 🕷Sarah Hammond 🇪🇺 #FBPE 🕷🌱,2019-10-08 12:21:37
Climate change,"@latimeralder @Dreschflegel1 Global warming will go down in history as one of the greatest scams of our times.  I’m more concerned about religious slaughter, livestock theft and  black market butchery on our farms.
The state sponsoring for over 30 years of the perennial snowflake hasn’t helped one bit.",midKentForBritain,2019-10-08 12:21:34
Climate change,"Preparing for the #Budget2020 speech, I heard a journalist this morning likening this to a wartime Budget due to Brexit. Let’s see if they also go to war on the housing crisis and rip-off rents, on climate change and on the most costly childcare in Europe. #dubw https://t.co/757FDy7FJQ",Ruth Coppinger TD,2019-10-08 12:21:34
Climate change,"The undeniable evidence of Climate Change continues to mount: polar bears starving, hurricanes increasing in severity, rising seas threatening cities and now, finally, it truly hits home: boob sweat in October.  Wake up people or travesties like this will be found everywhere! https://t.co/m0PvBnJeQe",The Big Sartorialist,2019-10-08 12:21:32
Climate change,"@GretaThunberg keep doing what you're doing and don't pay attention to those haters who are too stupid and uneducated to believe in climate change. You go girl! #ClimateChangeIsReal Don't let anyone stop you, you're doing an amazing job!",Mandy Farlake,2019-10-08 12:21:30
Climate change,@_Abisolaaa Global warming gone on break.. Lol,BabyDaddy,2019-10-08 12:21:30
Global warming,@AyoCaesar I’m against climate change too. I went out in the rain today... damn me...,PenkyMax,2019-10-08 12:21:27
Climate change,"Just a reminder that dictators ruin everything. Vladimir Putin's ""new world order"" is not going to save you, not from climate change, not from loss of your rights and liberties and privacy, not from violent civil unrest and war, or anything else. Just say no to dictators.",~x~,2019-10-08 12:21:21
Climate change,"Oops...it is the cloud cover.
Read on. https://t.co/B6nkNNAsl8",Julie Cox,2019-10-08 12:21:21
Climate change,"When i was Young we hadn't any climate change, we had seasons."" - Clint Eastwood",Stefan Nilsson,2019-10-08 12:21:16
Global warming,"@babyhodor @AJEnglish What we've done is catching up to us with not only climate change but loss in crops, fish etc. Hopefully we can stop it getting too bad though. I think we can if this push keeps going. There are amazing scientific solutions out there, but they need funding to get done.",Seb,2019-10-08 12:21:15
Climate change,#Meatheads Climate change my ass https://t.co/ZHKVLN80A1,Richard Brown,2019-10-08 12:21:14
Climate change,‘We must change radically or face climate catastrophe’: Christians join climate demo https://t.co/tHpIqUuuaU,Jon Swales,2019-10-08 12:21:11
Climate change,@MRNODEAL So climate change aside there is absolutely no global issue with ocean plastic?,Chris,2019-10-08 12:21:09
Global warming,@Aon_plc Climate change. Poppycock!,Steve Ruder,2019-10-08 12:21:04
Climate change,"BOE to stress test its financial system against 'climate pathways': Carney: Reuters https://t.co/6nNTPT2U1r

MORE w/ EcoSearch - news: https://t.co/vOLwXA62SO web: https://t.co/BrmTNptKwg",EcoInternet,2019-10-08 12:21:04
Climate change,"XR protestors have been branded “morons” after a cancer patient was blocked from travelling to a London hospital &amp; forced to walk to receive life-saving treatment.
I said something like this would happen because not all patients will be in ambulances.

https://t.co/51YYeo0jyc",SHEILA MYATT,2019-10-08 12:21:01
